ID,weather,time,coupon,expiration,Y
22142,Rainy,10PM,Coffee House,2h,0
12823,Sunny,10AM,Coffee House,2h,0
21471,Rainy,7AM,Carry out & Take away,1d,1
13154,Sunny,2PM,Restaurant(<20),1d,1
10758,Sunny,6PM,Coffee House,2h,1
15251,Sunny,6PM,Coffee House,2h,0
17144,Snowy,10PM,Restaurant(20-50),2h,0
21215,Sunny,10AM,Carry out & Take away,2h,0
19850,Sunny,7AM,Bar,1d,0
17495,Snowy,6PM,Coffee House,1d,0
21577,Rainy,6PM,Bar,2h,1
12808,Sunny,6PM,Coffee House,2h,1
17171,Snowy,7AM,Restaurant(20-50),1d,0
10621,Sunny,2PM,Restaurant(<20),1d,1
20900,Rainy,7AM,Carry out & Take away,1d,0
12955,Sunny,7AM,Bar,1d,0
12323,Sunny,6PM,Restaurant(<20),2h,1
11673,Sunny,7AM,Restaurant(20-50),1d,1
10507,Sunny,6PM,Bar,1d,0
11231,Sunny,7AM,Coffee House,2h,0
18975,Sunny,7AM,Coffee House,1d,1
20920,Sunny,10PM,Restaurant(<20),2h,1
22046,Sunny,10PM,Bar,2h,1
10706,Sunny,10AM,Coffee House,2h,0
13580,Sunny,2PM,Restaurant(<20),1d,1
15230,Sunny,10PM,Restaurant(<20),2h,0
20996,Snowy,2PM,Restaurant(<20),1d,1
13174,Sunny,10AM,Coffee House,2h,0
15446,Sunny,6PM,Coffee House,2h,0
11882,Sunny,2PM,Restaurant(<20),1d,1
20204,Rainy,7AM,Bar,1d,1
15651,Sunny,7AM,Carry out & Take away,1d,1
15339,Sunny,6PM,Coffee House,2h,1
14354,Sunny,2PM,Coffee House,2h,0
20391,Sunny,6PM,Restaurant(20-50),2h,1
16060,Sunny,10PM,Restaurant(<20),2h,1
15456,Sunny,7AM,Coffee House,1d,0
19672,Snowy,2PM,Bar,1d,0
21693,Sunny,10PM,Bar,1d,0
22343,Sunny,6PM,Restaurant(20-50),1d,0
15268,Sunny,2PM,Coffee House,2h,1
10340,Sunny,7AM,Carry out & Take away,2h,1
20340,Sunny,10PM,Coffee House,1d,1
16137,Sunny,10AM,Coffee House,2h,1
16506,Sunny,6PM,Coffee House,1d,1
18335,Snowy,10PM,Restaurant(20-50),2h,0
14222,Sunny,2PM,Restaurant(<20),2h,1
11848,Sunny,7AM,Bar,1d,1
22022,Sunny,10PM,Bar,2h,1
10339,Sunny,7AM,Restaurant(20-50),1d,0
10913,Sunny,2PM,Restaurant(<20),1d,1
12296,Sunny,2PM,Coffee House,2h,1
14740,Sunny,7AM,Carry out & Take away,1d,1
22108,Sunny,6PM,Restaurant(<20),2h,1
11597,Sunny,10AM,Carry out & Take away,2h,1
22380,Sunny,6PM,Carry out & Take away,1d,1
10537,Sunny,6PM,Restaurant(20-50),1d,1
13182,Sunny,7AM,Restaurant(20-50),1d,0
18091,Sunny,2PM,Restaurant(20-50),1d,1
15667,Sunny,10PM,Bar,1d,1
11169,Sunny,10AM,Coffee House,2h,0
18432,Snowy,6PM,Bar,1d,0
12501,Sunny,2PM,Restaurant(<20),1d,1
10304,Sunny,2PM,Coffee House,2h,0
11634,Sunny,10AM,Coffee House,2h,1
20050,Rainy,7AM,Carry out & Take away,2h,0
17214,Snowy,7AM,Restaurant(<20),2h,0
20435,Sunny,6PM,Restaurant(20-50),1d,1
20065,Sunny,6PM,Carry out & Take away,1d,1
12117,Sunny,2PM,Restaurant(<20),1d,1
21741,Sunny,10AM,Restaurant(<20),2h,1
22592,Sunny,10PM,Bar,2h,0
16835,Sunny,6PM,Coffee House,1d,1
20422,Sunny,7AM,Coffee House,1d,1
19423,Snowy,7AM,Carry out & Take away,1d,1
10876,Sunny,7AM,Restaurant(20-50),1d,1
21355,Rainy,10PM,Coffee House,2h,0
12136,Sunny,7AM,Carry out & Take away,2h,0
15394,Sunny,6PM,Restaurant(<20),1d,1
13996,Sunny,7AM,Restaurant(<20),1d,1
21376,Sunny,10PM,Restaurant(20-50),1d,1
18819,Sunny,10PM,Carry out & Take away,2h,1
11350,Sunny,2PM,Coffee House,2h,0
14858,Sunny,6PM,Restaurant(20-50),2h,0
15393,Sunny,2PM,Restaurant(<20),2h,1
22270,Sunny,6PM,Carry out & Take away,2h,1
17015,Rainy,7AM,Restaurant(<20),2h,1
20473,Snowy,2PM,Bar,1d,0
12661,Sunny,6PM,Coffee House,2h,0
17752,Sunny,6PM,Coffee House,2h,0
15701,Sunny,2PM,Coffee House,1d,1
15633,Sunny,2PM,Restaurant(<20),2h,1
19118,Sunny,10AM,Coffee House,1d,1
10767,Sunny,10AM,Bar,1d,1
22140,Sunny,6PM,Carry out & Take away,2h,0
12709,Sunny,7AM,Carry out & Take away,2h,1
19231,Sunny,2PM,Restaurant(20-50),1d,1
11145,Sunny,10AM,Coffee House,2h,1
22064,Sunny,10PM,Restaurant(20-50),2h,0
15293,Sunny,6PM,Coffee House,1d,1
11035,Sunny,10AM,Coffee House,2h,0
21427,Rainy,6PM,Carry out & Take away,1d,1
13467,Sunny,7AM,Carry out & Take away,2h,0
22419,Sunny,10AM,Carry out & Take away,2h,1
19847,Sunny,10PM,Restaurant(<20),1d,1
21448,Sunny,10PM,Restaurant(<20),2h,1
17188,Snowy,10PM,Restaurant(20-50),2h,0
14195,Sunny,10AM,Bar,1d,1
18542,Sunny,6PM,Coffee House,1d,1
20840,Sunny,6PM,Restaurant(20-50),1d,1
10336,Sunny,6PM,Coffee House,2h,0
14127,Sunny,7AM,Carry out & Take away,1d,1
15075,Sunny,6PM,Coffee House,2h,1
16590,Sunny,6PM,Coffee House,2h,0
15958,Sunny,7AM,Carry out & Take away,1d,0
15512,Sunny,6PM,Coffee House,1d,0
16539,Sunny,10AM,Coffee House,2h,1
12689,Sunny,7AM,Coffee House,2h,0
10634,Sunny,10AM,Coffee House,2h,1
13622,Sunny,7AM,Restaurant(<20),1d,1
22340,Sunny,6PM,Carry out & Take away,1d,0
16377,Sunny,6PM,Coffee House,2h,0
20360,Sunny,10AM,Coffee House,2h,0
16551,Sunny,10PM,Carry out & Take away,1d,1
15368,Sunny,7AM,Coffee House,1d,0
10505,Sunny,10AM,Coffee House,2h,0
18446,Sunny,10PM,Carry out & Take away,2h,1
19359,Sunny,2PM,Restaurant(20-50),1d,0
12374,Sunny,7AM,Coffee House,2h,0
14388,Sunny,7AM,Carry out & Take away,1d,1
20726,Rainy,10AM,Coffee House,1d,1
22263,Sunny,10PM,Bar,2h,1
12645,Sunny,7AM,Restaurant(<20),1d,1
18610,Sunny,2PM,Restaurant(20-50),2h,0
19670,Sunny,10AM,Carry out & Take away,1d,1
17778,Sunny,10AM,Coffee House,1d,1
12495,Sunny,10AM,Coffee House,2h,1
21461,Rainy,10AM,Bar,1d,0
22448,Sunny,10PM,Bar,2h,0
13145,Sunny,10AM,Carry out & Take away,2h,1
14866,Sunny,10PM,Bar,1d,1
22571,Sunny,10AM,Carry out & Take away,2h,0
10394,Sunny,2PM,Restaurant(<20),1d,1
14793,Sunny,6PM,Coffee House,1d,1
15556,Sunny,6PM,Coffee House,1d,1
12067,Sunny,7AM,Coffee House,2h,0
14499,Sunny,7AM,Carry out & Take away,1d,0
16730,Sunny,7AM,Coffee House,1d,1
19021,Snowy,7AM,Carry out & Take away,1d,0
12203,Sunny,7AM,Restaurant(<20),1d,1
11409,Sunny,7AM,Restaurant(20-50),1d,1
13097,Sunny,6PM,Restaurant(<20),2h,1
20262,Sunny,6PM,Carry out & Take away,1d,0
21382,Snowy,10PM,Coffee House,2h,0
12574,Sunny,6PM,Restaurant(20-50),1d,0
18799,Snowy,7AM,Restaurant(<20),2h,0
20436,Sunny,6PM,Carry out & Take away,1d,1
15110,Sunny,2PM,Restaurant(<20),2h,1
22590,Sunny,6PM,Restaurant(<20),2h,1
17162,Sunny,2PM,Restaurant(20-50),1d,0
10572,Sunny,2PM,Coffee House,2h,1
11307,Sunny,2PM,Coffee House,1d,1
18981,Rainy,10AM,Coffee House,1d,1
21679,Sunny,6PM,Restaurant(20-50),1d,1
11413,Sunny,2PM,Restaurant(<20),1d,1
19849,Rainy,6PM,Coffee House,1d,1
11379,Sunny,10AM,Coffee House,2h,1
12704,Sunny,6PM,Restaurant(20-50),1d,1
22412,Snowy,7AM,Bar,1d,0
16218,Sunny,2PM,Coffee House,1d,1
21161,Rainy,10PM,Coffee House,2h,0
11136,Sunny,6PM,Restaurant(20-50),1d,0
11297,Sunny,7AM,Coffee House,2h,0
17107,Sunny,10AM,Coffee House,1d,1
18252,Snowy,7AM,Restaurant(<20),2h,0
19594,Rainy,7AM,Carry out & Take away,2h,0
12500,Sunny,2PM,Coffee House,1d,1
10045,Sunny,10AM,Coffee House,2h,1
19144,Sunny,10AM,Carry out & Take away,1d,1
10662,Sunny,10AM,Coffee House,2h,0
19562,Sunny,10PM,Restaurant(20-50),1d,0
12947,Sunny,10AM,Bar,1d,0
12805,Sunny,2PM,Coffee House,2h,1
10345,Sunny,10AM,Carry out & Take away,2h,0
18030,Sunny,6PM,Bar,2h,1
12675,Sunny,10AM,Coffee House,2h,1
22635,Snowy,6PM,Bar,1d,0
19270,Sunny,10AM,Coffee House,2h,0
10424,Sunny,6PM,Coffee House,2h,0
14198,Sunny,6PM,Restaurant(<20),1d,1
14921,Sunny,6PM,Restaurant(<20),1d,1
14444,Sunny,6PM,Bar,2h,0
11902,Sunny,2PM,Coffee House,2h,1
19311,Sunny,7AM,Restaurant(<20),1d,0
10595,Sunny,2PM,Coffee House,1d,0
12520,Sunny,2PM,Coffee House,1d,1
14397,Sunny,6PM,Coffee House,1d,0
22609,Snowy,7AM,Restaurant(<20),1d,0
12522,Sunny,2PM,Carry out & Take away,1d,1
16175,Sunny,10AM,Coffee House,1d,1
16787,Sunny,6PM,Coffee House,1d,1
16150,Sunny,10AM,Bar,2h,0
15601,Sunny,10PM,Bar,1d,1
11539,Sunny,7AM,Coffee House,2h,1
13327,Sunny,7AM,Bar,1d,0
14434,Sunny,10AM,Bar,1d,0
11911,Sunny,6PM,Restaurant(20-50),1d,0
18612,Sunny,10PM,Restaurant(<20),2h,0
16679,Snowy,6PM,Coffee House,1d,1
14693,Sunny,10PM,Carry out & Take away,1d,1
12961,Sunny,10AM,Coffee House,2h,1
14197,Sunny,2PM,Restaurant(<20),2h,1
13692,Sunny,10AM,Carry out & Take away,2h,1
10949,Sunny,2PM,Coffee House,2h,1
10195,Sunny,10AM,Bar,1d,0
11919,Sunny,2PM,Restaurant(<20),1d,1
15027,Sunny,10AM,Bar,1d,1
13478,Sunny,10AM,Carry out & Take away,2h,1
22110,Sunny,10PM,Bar,2h,1
13440,Sunny,6PM,Restaurant(20-50),1d,1
19058,Rainy,6PM,Bar,1d,0
18570,Snowy,10AM,Carry out & Take away,1d,1
16300,Sunny,7AM,Carry out & Take away,1d,1
22105,Snowy,7AM,Coffee House,1d,1
11649,Sunny,7AM,Coffee House,2h,1
21912,Sunny,10PM,Bar,1d,1
18018,Sunny,6PM,Coffee House,1d,1
10586,Sunny,7AM,Carry out & Take away,2h,0
10582,Sunny,6PM,Coffee House,2h,1
11233,Sunny,7AM,Restaurant(20-50),1d,1
22648,Sunny,10AM,Restaurant(<20),2h,1
14501,Sunny,10AM,Bar,1d,0
22502,Sunny,6PM,Restaurant(<20),2h,1
13510,Sunny,7AM,Restaurant(20-50),1d,0
15402,Sunny,6PM,Coffee House,1d,1
10862,Sunny,2PM,Coffee House,1d,0
17947,Sunny,7AM,Restaurant(<20),1d,1
16471,Sunny,7AM,Carry out & Take away,1d,1
13295,Sunny,10AM,Coffee House,2h,1
16121,Sunny,10AM,Coffee House,1d,0
10366,Sunny,10AM,Coffee House,2h,1
18139,Snowy,10PM,Restaurant(20-50),2h,0
16717,Sunny,10PM,Restaurant(20-50),1d,0
19348,Sunny,6PM,Restaurant(<20),1d,0
16387,Sunny,2PM,Restaurant(<20),2h,1
12254,Sunny,2PM,Coffee House,2h,0
17281,Snowy,7AM,Restaurant(20-50),1d,0
10730,Sunny,6PM,Restaurant(<20),2h,1
16166,Sunny,7AM,Carry out & Take away,1d,0
21606,Sunny,10PM,Restaurant(20-50),1d,1
19933,Sunny,6PM,Carry out & Take away,1d,1
11048,Sunny,6PM,Restaurant(20-50),1d,0
19541,Sunny,6PM,Restaurant(<20),1d,0
22606,Rainy,7AM,Restaurant(<20),2h,0
12209,Sunny,2PM,Coffee House,1d,0
18230,Snowy,7AM,Restaurant(<20),2h,0
19567,Sunny,6PM,Restaurant(<20),1d,1
13050,Sunny,10AM,Carry out & Take away,2h,0
22315,Sunny,6PM,Carry out & Take away,2h,0
21111,Sunny,6PM,Carry out & Take away,2h,1
17905,Sunny,6PM,Coffee House,2h,1
21205,Sunny,10PM,Restaurant(20-50),1d,0
10976,Sunny,10AM,Carry out & Take away,2h,1
15956,Sunny,7AM,Coffee House,2h,0
17526,Sunny,10AM,Restaurant(<20),1d,1
12692,Sunny,10AM,Carry out & Take away,2h,0
19043,Snowy,7AM,Carry out & Take away,1d,1
19190,Snowy,2PM,Bar,1d,1
14013,Sunny,10PM,Restaurant(<20),2h,1
17781,Rainy,10PM,Bar,2h,0
14419,Sunny,10AM,Coffee House,1d,0
15853,Sunny,2PM,Restaurant(<20),2h,1
20432,Rainy,10AM,Coffee House,1d,1
14292,Sunny,6PM,Restaurant(<20),1d,1
11495,Sunny,7AM,Coffee House,2h,1
18519,Snowy,6PM,Bar,1d,1
16953,Sunny,10AM,Coffee House,1d,1
14620,Sunny,10PM,Carry out & Take away,1d,1
15505,Sunny,10AM,Coffee House,1d,0
22153,Sunny,10PM,Bar,1d,0
11842,Sunny,2PM,Carry out & Take away,1d,1
12178,Sunny,7AM,Bar,1d,1
22633,Sunny,7AM,Restaurant(20-50),2h,0
10616,Sunny,6PM,Restaurant(<20),2h,1
14799,Sunny,10PM,Carry out & Take away,1d,1
16171,Sunny,10AM,Coffee House,2h,1
15706,Sunny,6PM,Restaurant(<20),1d,1
20556,Sunny,10PM,Restaurant(<20),1d,1
19741,Sunny,6PM,Restaurant(<20),1d,1
16419,Sunny,6PM,Coffee House,1d,1
20837,Rainy,10PM,Coffee House,2h,1
10979,Sunny,2PM,Restaurant(<20),1d,1
13128,Sunny,6PM,Bar,1d,1
11220,Sunny,2PM,Coffee House,2h,1
18825,Sunny,10PM,Coffee House,1d,1
10283,Sunny,10AM,Carry out & Take away,2h,0
18503,Rainy,10PM,Bar,2h,1
14973,Sunny,10PM,Restaurant(<20),2h,0
19620,Sunny,10AM,Coffee House,2h,1
12141,Sunny,10AM,Carry out & Take away,2h,1
11534,Sunny,2PM,Restaurant(<20),1d,1
13255,Sunny,6PM,Restaurant(<20),2h,1
20615,Sunny,7AM,Coffee House,1d,1
15543,Sunny,7AM,Coffee House,1d,0
12988,Sunny,2PM,Coffee House,1d,0
10845,Sunny,6PM,Coffee House,2h,0
13552,Sunny,7AM,Coffee House,2h,1
12070,Sunny,7AM,Carry out & Take away,2h,1
15395,Sunny,2PM,Coffee House,1d,1
13383,Sunny,10AM,Coffee House,2h,1
19391,Sunny,6PM,Carry out & Take away,1d,0
18587,Sunny,10PM,Restaurant(<20),2h,1
14982,Sunny,7AM,Coffee House,1d,1
12208,Sunny,2PM,Coffee House,2h,0
12040,Sunny,2PM,Restaurant(<20),1d,1
13344,Sunny,6PM,Coffee House,2h,0
22568,Sunny,6PM,Restaurant(<20),2h,1
15768,Sunny,2PM,Restaurant(<20),2h,1
15479,Sunny,10AM,Coffee House,2h,0
20231,Rainy,10AM,Coffee House,1d,1
13400,Sunny,7AM,Restaurant(20-50),1d,1
11624,Sunny,6PM,Bar,1d,1
17836,Snowy,7AM,Restaurant(20-50),1d,0
16480,Sunny,6PM,Coffee House,1d,0
10213,Sunny,7AM,Restaurant(<20),1d,1
13587,Sunny,10AM,Coffee House,2h,1
22245,Sunny,10AM,Restaurant(<20),2h,1
21308,Rainy,6PM,Bar,2h,0
18454,Sunny,10AM,Coffee House,1d,1
18555,Sunny,6PM,Coffee House,1d,0
17706,Sunny,7AM,Restaurant(<20),1d,1
18564,Sunny,10AM,Coffee House,1d,1
16286,Sunny,10AM,Restaurant(20-50),2h,1
16448,Sunny,7AM,Carry out & Take away,1d,1
12905,Sunny,2PM,Carry out & Take away,1d,1
16566,Sunny,10AM,Restaurant(20-50),2h,1
17099,Snowy,6PM,Coffee House,1d,0
14470,Sunny,10PM,Bar,1d,0
12145,Sunny,2PM,Carry out & Take away,1d,1
18913,Sunny,2PM,Restaurant(20-50),1d,0
19159,Snowy,7AM,Carry out & Take away,1d,0
10659,Sunny,2PM,Coffee House,1d,0
18179,Snowy,2PM,Coffee House,2h,0
19305,Rainy,6PM,Bar,1d,1
13568,Sunny,2PM,Coffee House,2h,0
12448,Sunny,7AM,Restaurant(20-50),1d,0
10140,Sunny,10AM,Carry out & Take away,2h,1
15182,Sunny,6PM,Coffee House,2h,0
13194,Sunny,10AM,Bar,2h,1
10090,Sunny,10AM,Bar,1d,1
11770,Sunny,6PM,Restaurant(<20),2h,1
20469,Sunny,10AM,Coffee House,2h,0
16633,Sunny,6PM,Coffee House,1d,0
21780,Snowy,6PM,Bar,1d,1
15294,Sunny,6PM,Restaurant(<20),2h,1
18243,Snowy,10PM,Carry out & Take away,1d,1
14097,Sunny,6PM,Coffee House,1d,0
19374,Sunny,7AM,Bar,1d,1
22073,Sunny,6PM,Restaurant(<20),2h,1
15341,Sunny,10PM,Carry out & Take away,1d,1
19075,Sunny,6PM,Restaurant(20-50),2h,1
12284,Sunny,6PM,Bar,1d,1
17464,Sunny,2PM,Restaurant(20-50),2h,1
21451,Snowy,7AM,Coffee House,1d,0
15385,Sunny,7AM,Coffee House,2h,0
15993,Sunny,6PM,Coffee House,2h,0
14045,Sunny,6PM,Restaurant(<20),1d,1
12436,Sunny,2PM,Carry out & Take away,1d,1
12272,Sunny,10AM,Coffee House,2h,1
11490,Sunny,6PM,Restaurant(<20),2h,1
11304,Sunny,10AM,Coffee House,2h,1
19795,Sunny,10AM,Coffee House,2h,1
16061,Sunny,10PM,Carry out & Take away,1d,1
17741,Snowy,2PM,Coffee House,2h,0
14370,Sunny,2PM,Restaurant(<20),2h,1
13171,Sunny,10AM,Coffee House,2h,0
15113,Sunny,6PM,Coffee House,1d,0
14713,Sunny,6PM,Coffee House,2h,0
20517,Sunny,6PM,Restaurant(20-50),2h,0
15697,Sunny,10AM,Bar,1d,1
22235,Rainy,7AM,Carry out & Take away,1d,0
18897,Sunny,10PM,Restaurant(<20),1d,0
20486,Sunny,10AM,Coffee House,2h,0
19713,Sunny,10AM,Carry out & Take away,1d,1
18946,Sunny,6PM,Carry out & Take away,1d,1
19692,Sunny,10PM,Restaurant(<20),1d,1
10490,Sunny,7AM,Bar,1d,0
17540,Rainy,2PM,Restaurant(<20),2h,0
18613,Rainy,10PM,Bar,2h,1
13239,Sunny,2PM,Carry out & Take away,1d,1
15804,Sunny,7AM,Carry out & Take away,1d,1
14842,Sunny,10PM,Restaurant(<20),2h,0
21249,Rainy,10PM,Coffee House,2h,0
14562,Sunny,7AM,Coffee House,2h,1
12450,Sunny,7AM,Restaurant(<20),1d,1
10893,Sunny,6PM,Bar,1d,0
10201,Sunny,6PM,Coffee House,2h,0
15585,Sunny,7AM,Carry out & Take away,1d,1
16401,Sunny,7AM,Coffee House,2h,0
13508,Sunny,7AM,Coffee House,2h,0
19093,Sunny,10PM,Restaurant(<20),1d,1
18956,Sunny,10AM,Coffee House,2h,1
11925,Sunny,2PM,Coffee House,1d,1
18214,Sunny,2PM,Restaurant(20-50),2h,0
20127,Sunny,10PM,Restaurant(<20),1d,1
11167,Sunny,10AM,Restaurant(20-50),1d,1
14684,Sunny,10AM,Bar,2h,0
22627,Sunny,6PM,Restaurant(<20),1d,1
14393,Sunny,6PM,Restaurant(<20),1d,1
21386,Snowy,7AM,Bar,1d,0
17870,Snowy,10PM,Carry out & Take away,1d,1
16542,Sunny,2PM,Coffee House,1d,1
10096,Sunny,6PM,Coffee House,2h,1
19166,Sunny,10AM,Carry out & Take away,1d,1
20253,Rainy,10AM,Coffee House,1d,0
16928,Snowy,7AM,Restaurant(<20),2h,0
17894,Sunny,2PM,Coffee House,1d,1
21034,Snowy,7AM,Bar,1d,1
11438,Sunny,10AM,Carry out & Take away,2h,0
18766,Snowy,10PM,Carry out & Take away,1d,0
11818,Sunny,10AM,Bar,1d,0
19922,Sunny,10AM,Coffee House,2h,1
22001,Sunny,10AM,Carry out & Take away,2h,1
19070,Snowy,2PM,Bar,1d,0
19487,Snowy,7AM,Carry out & Take away,1d,0
17928,Sunny,6PM,Coffee House,2h,1
11493,Sunny,6PM,Restaurant(20-50),1d,0
20437,Sunny,6PM,Restaurant(<20),1d,1
13364,Sunny,2PM,Coffee House,1d,1
21109,Sunny,10AM,Restaurant(<20),2h,1
13987,Sunny,2PM,Carry out & Take away,1d,1
17889,Sunny,10PM,Restaurant(<20),2h,0
19869,Rainy,6PM,Bar,1d,1
22554,Rainy,6PM,Bar,2h,0
14657,Sunny,2PM,Restaurant(<20),2h,1
10484,Sunny,2PM,Carry out & Take away,1d,1
21419,Snowy,10AM,Restaurant(<20),1d,1
16703,Sunny,7AM,Coffee House,1d,1
10352,Sunny,10AM,Bar,1d,0
11600,Sunny,2PM,Restaurant(<20),1d,1
18984,Sunny,10AM,Coffee House,1d,1
10458,Sunny,2PM,Coffee House,1d,1
19435,Sunny,6PM,Carry out & Take away,1d,1
20314,Rainy,7AM,Bar,1d,0
14134,Sunny,10AM,Restaurant(<20),1d,1
17696,Rainy,2PM,Restaurant(<20),2h,0
20331,Snowy,10PM,Restaurant(<20),2h,0
16427,Sunny,7AM,Carry out & Take away,1d,1
20533,Rainy,10AM,Coffee House,1d,0
11591,Sunny,10AM,Carry out & Take away,2h,1
10654,Sunny,7AM,Coffee House,2h,0
10701,Sunny,10AM,Carry out & Take away,2h,1
12834,Sunny,6PM,Coffee House,2h,0
13899,Sunny,2PM,Carry out & Take away,1d,1
11492,Sunny,6PM,Bar,1d,0
11300,Sunny,7AM,Carry out & Take away,2h,1
11632,Sunny,7AM,Coffee House,2h,1
10736,Sunny,6PM,Coffee House,2h,1
22515,Snowy,10PM,Coffee House,2h,0
21870,Sunny,10PM,Bar,1d,0
18412,Sunny,10PM,Restaurant(<20),2h,1
14885,Sunny,6PM,Coffee House,1d,1
17481,Sunny,10AM,Coffee House,1d,0
15040,Sunny,10AM,Carry out & Take away,1d,1
14421,Sunny,6PM,Restaurant(<20),1d,1
13726,Sunny,6PM,Restaurant(20-50),1d,1
15939,Sunny,10AM,Bar,1d,0
19742,Rainy,6PM,Bar,1d,0
11301,Sunny,7AM,Restaurant(<20),1d,1
20798,Sunny,6PM,Restaurant(<20),2h,0
16612,Sunny,6PM,Coffee House,2h,0
17421,Sunny,6PM,Carry out & Take away,1d,1
13687,Sunny,7AM,Carry out & Take away,2h,1
16433,Sunny,2PM,Coffee House,1d,0
14941,Sunny,10AM,Coffee House,2h,0
12881,Sunny,10AM,Bar,1d,0
12132,Sunny,6PM,Coffee House,2h,0
21257,Sunny,10PM,Bar,1d,1
13847,Sunny,10AM,Carry out & Take away,2h,0
19217,Sunny,10PM,Restaurant(<20),1d,0
15561,Sunny,7AM,Coffee House,2h,1
10517,Sunny,10AM,Bar,1d,0
13043,Sunny,7AM,Bar,1d,0
10298,Sunny,7AM,Carry out & Take away,2h,0
15952,Sunny,6PM,Restaurant(<20),2h,1
16207,Sunny,10PM,Restaurant(<20),2h,1
10576,Sunny,6PM,Restaurant(<20),2h,0
12723,Sunny,2PM,Carry out & Take away,1d,1
13600,Sunny,7AM,Restaurant(<20),1d,1
17010,Sunny,6PM,Carry out & Take away,2h,1
20886,Snowy,2PM,Restaurant(<20),1d,1
20282,Sunny,6PM,Restaurant(20-50),1d,1
12045,Sunny,7AM,Coffee House,2h,1
19961,Rainy,7AM,Carry out & Take away,2h,0
17805,Rainy,2PM,Restaurant(<20),2h,1
14268,Sunny,6PM,Coffee House,1d,0
18821,Snowy,7AM,Restaurant(<20),2h,0
11083,Sunny,6PM,Restaurant(<20),2h,1
13129,Sunny,6PM,Restaurant(20-50),1d,0
14302,Sunny,7AM,Carry out & Take away,1d,1
11443,Sunny,6PM,Coffee House,2h,0
17893,Sunny,2PM,Restaurant(20-50),1d,1
12986,Sunny,2PM,Coffee House,1d,1
19012,Sunny,6PM,Restaurant(<20),1d,1
16661,Sunny,10PM,Carry out & Take away,1d,1
11525,Sunny,10AM,Carry out & Take away,2h,1
20932,Snowy,2PM,Restaurant(<20),1d,1
14418,Sunny,10AM,Restaurant(20-50),2h,0
17492,Sunny,10AM,Coffee House,1d,0
14231,Sunny,10PM,Bar,1d,1
19427,Sunny,10AM,Restaurant(<20),2h,0
18903,Sunny,10PM,Restaurant(<20),1d,1
14561,Sunny,10PM,Carry out & Take away,1d,0
12312,Sunny,7AM,Carry out & Take away,2h,1
16222,Sunny,2PM,Restaurant(<20),2h,0
11047,Sunny,6PM,Bar,1d,0
21899,Sunny,6PM,Carry out & Take away,1d,1
20825,Rainy,6PM,Carry out & Take away,1d,0
22127,Snowy,7AM,Coffee House,1d,1
18275,Snowy,7AM,Restaurant(20-50),1d,1
11661,Sunny,2PM,Carry out & Take away,1d,0
20622,Sunny,10AM,Restaurant(<20),2h,1
19673,Sunny,10PM,Restaurant(<20),1d,1
20747,Sunny,6PM,Restaurant(<20),1d,1
19326,Sunny,6PM,Restaurant(<20),1d,1
16231,Sunny,7AM,Coffee House,2h,0
21626,Sunny,6PM,Carry out & Take away,2h,1
18114,Sunny,2PM,Coffee House,1d,1
15957,Sunny,7AM,Coffee House,2h,0
11147,Sunny,2PM,Coffee House,2h,0
19838,Snowy,2PM,Bar,1d,1
13279,Sunny,10AM,Coffee House,2h,1
18339,Snowy,7AM,Restaurant(<20),2h,0
12113,Sunny,7AM,Restaurant(20-50),1d,0
12079,Sunny,2PM,Carry out & Take away,1d,0
13804,Sunny,2PM,Coffee House,1d,0
12264,Sunny,6PM,Coffee House,2h,0
19749,Rainy,7AM,Bar,1d,0
10526,Sunny,2PM,Coffee House,2h,1
12835,Sunny,6PM,Bar,1d,1
11045,Sunny,6PM,Restaurant(<20),2h,1
14157,Sunny,10AM,Restaurant(20-50),2h,0
10607,Sunny,7AM,Restaurant(20-50),1d,1
10307,Sunny,2PM,Carry out & Take away,1d,0
18973,Sunny,7AM,Bar,1d,0
21237,Sunny,10PM,Bar,1d,0
15204,Sunny,6PM,Coffee House,1d,0
21534,Sunny,10PM,Restaurant(20-50),1d,1
17882,Rainy,6PM,Carry out & Take away,2h,1
21747,Rainy,10PM,Coffee House,2h,0
19064,Rainy,7AM,Bar,1d,0
21512,Sunny,10PM,Restaurant(20-50),1d,0
13720,Sunny,6PM,Coffee House,2h,0
15513,Sunny,6PM,Restaurant(<20),2h,1
21484,Snowy,10AM,Restaurant(<20),1d,0
10280,Sunny,7AM,Coffee House,2h,0
21791,Sunny,10PM,Bar,2h,0
13148,Sunny,6PM,Restaurant(<20),2h,1
14640,Sunny,6PM,Coffee House,1d,1
11602,Sunny,6PM,Bar,1d,0
22175,Sunny,10PM,Bar,2h,0
20074,Rainy,7AM,Bar,1d,0
14212,Sunny,7AM,Coffee House,2h,1
21563,Snowy,10PM,Coffee House,2h,0
21536,Rainy,7AM,Carry out & Take away,1d,0
14146,Sunny,7AM,Coffee House,2h,1
10482,Sunny,6PM,Restaurant(<20),2h,1
19918,Rainy,7AM,Carry out & Take away,2h,0
19835,Sunny,10PM,Coffee House,1d,0
16951,Snowy,7AM,Restaurant(20-50),1d,0
18447,Rainy,7AM,Restaurant(<20),2h,0
18039,Sunny,2PM,Restaurant(20-50),2h,0
16107,Sunny,10PM,Restaurant(<20),2h,0
