ID,destination,passanger,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp
19159,Work,Alone,1,0,1,0
10659,No Urgent Place,Friend(s),1,0,0,1
18179,No Urgent Place,Partner,1,0,0,1
19305,Home,Alone,1,1,0,1
13568,No Urgent Place,Friend(s),0,0,0,1
12448,Work,Alone,1,0,0,1
10140,No Urgent Place,Kid(s),1,0,0,1
15182,Home,Alone,1,1,0,1
13194,No Urgent Place,Partner,0,0,0,1
10090,No Urgent Place,Friend(s),0,0,0,1
11770,No Urgent Place,Friend(s),1,0,0,1
20469,No Urgent Place,Alone,1,0,0,1
16633,Home,Alone,1,0,1,0
21780,No Urgent Place,Kid(s),0,0,0,1
15294,Home,Alone,0,0,1,0
18243,No Urgent Place,Friend(s),1,0,0,1
14097,Home,Alone,0,0,1,0
19374,Work,Alone,1,0,1,0
22073,No Urgent Place,Kid(s),1,0,0,1
15341,Home,Alone,0,0,1,0
19075,Home,Kid(s),1,0,1,0
12284,Home,Alone,0,0,1,0
17464,No Urgent Place,Friend(s),1,0,0,1
21451,Work,Alone,0,0,1,0
15385,Work,Alone,1,0,1,0
15993,Home,Alone,1,1,0,1
14045,No Urgent Place,Friend(s),1,0,0,1
12436,No Urgent Place,Friend(s),1,0,0,1
12272,No Urgent Place,Friend(s),0,0,0,1
11490,No Urgent Place,Partner,0,0,0,1
11304,No Urgent Place,Friend(s),0,0,0,1
19795,No Urgent Place,Alone,1,0,0,1
16061,Home,Alone,0,0,1,0
17741,No Urgent Place,Partner,1,0,0,1
14370,No Urgent Place,Friend(s),1,0,0,1
13171,No Urgent Place,Partner,0,0,0,1
15113,Home,Alone,0,0,0,1
14713,Home,Alone,1,1,0,1
20517,Home,Kid(s),1,0,1,0
15697,No Urgent Place,Alone,0,0,0,1
22235,Work,Alone,0,0,0,1
18897,No Urgent Place,Alone,0,0,0,1
20486,No Urgent Place,Alone,1,0,0,1
19713,No Urgent Place,Alone,1,0,0,1
18946,Home,Alone,0,0,0,1
19692,No Urgent Place,Alone,0,0,0,1
10490,Work,Alone,1,1,0,1
17540,No Urgent Place,Partner,1,0,0,1
18613,No Urgent Place,Friend(s),1,0,0,1
13239,No Urgent Place,Friend(s),1,0,0,1
15804,Work,Alone,1,1,0,1
14842,Home,Alone,0,0,1,0
21249,Home,Alone,0,0,1,0
14562,Work,Alone,0,0,1,0
12450,Work,Alone,0,0,0,1
10893,Home,Alone,0,0,1,0
10201,No Urgent Place,Friend(s),0,0,0,1
15585,Work,Alone,0,0,1,0
16401,Work,Alone,1,0,1,0
13508,Work,Alone,1,1,0,1
19093,No Urgent Place,Alone,0,0,0,1
18956,No Urgent Place,Alone,1,0,0,1
11925,No Urgent Place,Friend(s),1,0,0,1
18214,No Urgent Place,Friend(s),1,0,0,1
20127,No Urgent Place,Alone,0,0,0,1
11167,No Urgent Place,Partner,0,0,0,1
14684,No Urgent Place,Kid(s),1,0,0,1
22627,Home,Partner,1,1,0,1
14393,No Urgent Place,Friend(s),1,0,0,1
21386,Work,Alone,1,1,0,1
17870,No Urgent Place,Friend(s),1,0,0,1
16542,No Urgent Place,Friend(s),0,0,0,1
10096,No Urgent Place,Friend(s),0,0,0,1
19166,No Urgent Place,Alone,1,0,0,1
20253,No Urgent Place,Alone,1,0,0,1
16928,Work,Alone,1,1,0,1
17894,No Urgent Place,Kid(s),1,0,0,1
21034,Work,Alone,1,1,0,1
11438,No Urgent Place,Friend(s),1,0,0,1
18766,No Urgent Place,Friend(s),1,0,0,1
11818,No Urgent Place,Kid(s),1,0,0,1
19922,No Urgent Place,Alone,1,0,0,1
22001,No Urgent Place,Friend(s),0,0,0,1
19070,No Urgent Place,Alone,0,0,0,1
19487,Work,Alone,1,0,1,0
17928,No Urgent Place,Alone,0,0,0,1
11493,Home,Alone,1,0,0,1
20437,Home,Alone,0,0,1,0
13364,No Urgent Place,Friend(s),0,0,0,1
21109,No Urgent Place,Alone,0,0,0,1
13987,No Urgent Place,Friend(s),1,0,0,1
17889,No Urgent Place,Friend(s),0,0,0,1
19869,Home,Alone,1,1,0,1
22554,No Urgent Place,Partner,1,0,0,1
14657,No Urgent Place,Friend(s),1,0,0,1
10484,No Urgent Place,Friend(s),1,0,0,1
21419,No Urgent Place,Partner,0,0,0,1
16703,Work,Alone,1,1,0,1
10352,No Urgent Place,Kid(s),1,0,0,1
11600,No Urgent Place,Kid(s),1,0,0,1
18984,No Urgent Place,Kid(s),0,0,0,1
10458,No Urgent Place,Friend(s),1,0,0,1
19435,Home,Alone,0,0,0,1
20314,Work,Alone,1,1,0,1
14134,No Urgent Place,Kid(s),1,0,0,1
17696,No Urgent Place,Partner,1,0,0,1
20331,Home,Alone,1,1,0,1
16427,Work,Alone,0,0,1,0
20533,No Urgent Place,Alone,1,0,0,1
11591,No Urgent Place,Friend(s),1,0,0,1
10654,Work,Alone,1,0,0,1
10701,No Urgent Place,Friend(s),1,0,0,1
12834,No Urgent Place,Kid(s),1,0,0,1
13899,No Urgent Place,Friend(s),1,0,0,1
11492,Home,Alone,0,0,1,0
11300,Work,Alone,0,0,1,0
11632,Work,Alone,1,0,0,1
10736,Home,Alone,0,0,0,1
22515,Home,Alone,1,0,0,1
21870,No Urgent Place,Friend(s),1,0,0,1
18412,No Urgent Place,Friend(s),0,0,0,1
14885,Home,Alone,0,0,1,0
17481,No Urgent Place,Alone,1,0,0,1
15040,No Urgent Place,Kid(s),1,0,0,1
14421,No Urgent Place,Partner,0,0,0,1
13726,Home,Alone,1,0,0,1
15939,No Urgent Place,Alone,0,0,0,1
19742,Home,Alone,1,1,0,1
11301,Work,Alone,0,0,0,1
20798,No Urgent Place,Friend(s),0,0,0,1
16612,Home,Alone,0,0,1,0
17421,No Urgent Place,Friend(s),1,0,0,1
13687,Work,Alone,0,0,1,0
16433,No Urgent Place,Friend(s),0,0,0,1
14941,No Urgent Place,Friend(s),1,0,0,1
12881,No Urgent Place,Kid(s),1,0,0,1
12132,Home,Alone,0,0,0,1
21257,No Urgent Place,Friend(s),1,0,0,1
13847,No Urgent Place,Friend(s),1,0,0,1
19217,Home,Partner,0,0,1,0
15561,Work,Alone,0,0,1,0
10517,No Urgent Place,Friend(s),0,0,0,1
13043,Work,Alone,1,1,0,1
10298,Work,Alone,0,0,1,0
15952,Home,Alone,0,0,1,0
16207,Home,Alone,0,0,1,0
10576,No Urgent Place,Friend(s),1,0,0,1
12723,No Urgent Place,Friend(s),1,0,0,1
13600,Work,Alone,0,0,0,1
17010,Home,Alone,1,0,1,0
20886,No Urgent Place,Friend(s),0,0,0,1
20282,Home,Alone,0,0,1,0
12045,Work,Alone,1,1,0,1
19961,Work,Alone,1,0,1,0
17805,No Urgent Place,Partner,1,0,0,1
14268,Home,Alone,0,0,1,0
18821,Work,Alone,1,1,0,1
11083,No Urgent Place,Friend(s),1,0,0,1
13129,Home,Alone,1,0,0,1
14302,Work,Alone,1,1,0,1
11443,No Urgent Place,Friend(s),0,0,0,1
17893,No Urgent Place,Kid(s),0,0,0,1
12986,No Urgent Place,Friend(s),0,0,0,1
19012,Home,Alone,0,0,1,0
16661,Home,Alone,0,0,0,1
11525,No Urgent Place,Friend(s),1,0,0,1
20932,No Urgent Place,Friend(s),0,0,0,1
14418,No Urgent Place,Partner,0,0,0,1
17492,No Urgent Place,Alone,0,0,0,1
14231,Home,Alone,1,0,1,0
19427,No Urgent Place,Friend(s),1,0,0,1
18903,Home,Partner,0,0,1,0
14561,Home,Alone,0,0,1,0
12312,Work,Alone,0,0,1,0
16222,No Urgent Place,Kid(s),0,0,0,1
11047,Home,Alone,0,0,1,0
21899,Home,Alone,0,0,0,1
20825,Home,Partner,0,0,1,0
22127,Work,Alone,0,0,1,0
18275,Work,Alone,1,1,0,1
11661,No Urgent Place,Friend(s),1,0,0,1
20622,No Urgent Place,Friend(s),1,0,0,1
19673,No Urgent Place,Alone,0,0,0,1
20747,Home,Alone,0,0,1,0
19326,Home,Alone,0,0,1,0
16231,Work,Alone,0,0,1,0
21626,Home,Alone,1,0,1,0
18114,No Urgent Place,Kid(s),1,0,0,1
15957,Work,Alone,1,0,1,0
11147,No Urgent Place,Friend(s),1,0,0,1
19838,No Urgent Place,Alone,0,0,0,1
13279,No Urgent Place,Partner,0,0,0,1
18339,Work,Alone,1,1,0,1
12113,Work,Alone,1,0,0,1
12079,No Urgent Place,Friend(s),1,0,0,1
13804,No Urgent Place,Friend(s),1,0,0,1
12264,Home,Alone,0,0,0,1
19749,Work,Alone,1,1,0,1
10526,No Urgent Place,Friend(s),1,0,0,1
12835,Home,Alone,0,0,1,0
11045,No Urgent Place,Partner,0,0,0,1
14157,No Urgent Place,Partner,0,0,0,1
10607,Work,Alone,1,0,0,1
10307,No Urgent Place,Friend(s),1,0,0,1
18973,Work,Alone,1,0,1,0
21237,No Urgent Place,Friend(s),1,0,0,1
15204,Home,Alone,0,0,1,0
21534,Home,Alone,0,0,0,1
17882,No Urgent Place,Kid(s),1,0,0,1
21747,Home,Alone,0,0,1,0
19064,Work,Alone,1,1,0,1
21512,Home,Alone,0,0,0,1
13720,No Urgent Place,Friend(s),0,0,0,1
15513,Home,Alone,0,0,1,0
21484,No Urgent Place,Partner,0,0,0,1
10280,Work,Alone,1,0,0,1
21791,Home,Partner,1,1,0,1
13148,No Urgent Place,Friend(s),1,0,0,1
14640,Home,Alone,0,0,1,0
11602,Home,Alone,0,0,1,0
22175,No Urgent Place,Friend(s),1,0,0,1
20074,Work,Alone,1,1,0,1
14212,Work,Alone,0,0,1,0
21563,Home,Alone,1,0,0,1
21536,Work,Alone,0,0,0,1
14146,Work,Alone,0,0,1,0
10482,No Urgent Place,Friend(s),1,0,0,1
19918,Work,Alone,1,0,1,0
19835,No Urgent Place,Friend(s),1,0,0,1
16951,Work,Alone,1,1,0,1
18447,Work,Alone,1,1,0,1
18039,No Urgent Place,Friend(s),1,0,0,1
16107,Home,Alone,0,0,1,0
14600,Home,Alone,0,0,1,0
21898,Home,Alone,1,0,1,0
15517,Work,Alone,0,0,1,0
13994,Work,Alone,1,0,0,1
15109,No Urgent Place,Friend(s),0,0,0,1
19486,Work,Alone,1,1,0,1
11462,No Urgent Place,Friend(s),1,0,0,1
19814,No Urgent Place,Friend(s),1,0,0,1
18386,No Urgent Place,Alone,1,0,0,1
14519,Work,Alone,1,0,1,0
12035,No Urgent Place,Friend(s),1,0,0,1
17238,Work,Alone,0,0,1,0
10540,Work,Alone,1,1,0,1
19360,No Urgent Place,Friend(s),1,0,0,1
20183,Work,Alone,0,0,1,0
12555,Work,Alone,1,1,0,1
19915,Home,Partner,0,0,1,0
13565,No Urgent Place,Friend(s),1,0,0,1
18741,No Urgent Place,Alone,0,0,0,1
16361,Home,Alone,0,0,1,0
14120,Home,Alone,0,0,0,1
10849,Work,Alone,0,0,1,0
10244,No Urgent Place,Friend(s),1,0,0,1
10210,Work,Alone,1,1,0,1
13671,No Urgent Place,Friend(s),1,0,0,1
15603,Work,Alone,1,0,1,0
21425,Home,Partner,1,1,0,1
19737,No Urgent Place,Alone,0,0,0,1
15608,Work,Alone,1,0,0,1
14573,No Urgent Place,Partner,0,0,0,1
16020,Work,Alone,1,0,1,0
11188,Work,Alone,1,1,0,1
12821,Work,Alone,1,0,0,1
18054,Work,Alone,1,1,0,1
18940,No Urgent Place,Kid(s),0,0,0,1
15749,No Urgent Place,Kid(s),0,0,0,1
13702,No Urgent Place,Partner,1,0,0,1
22111,No Urgent Place,Friend(s),0,0,0,1
16145,No Urgent Place,Partner,0,0,0,1
18413,No Urgent Place,Friend(s),1,0,0,1
20541,Home,Alone,1,0,0,1
18142,Work,Alone,1,1,0,1
12001,Work,Alone,1,1,0,1
18665,Home,Alone,0,0,1,0
14929,Home,Alone,0,0,1,0
18180,Home,Alone,1,0,1,0
18055,Work,Alone,1,1,0,1
18998,Work,Alone,1,1,0,1
16090,Work,Alone,0,0,1,0
11302,Work,Alone,1,0,0,1
14928,No Urgent Place,Kid(s),1,0,0,1
11068,No Urgent Place,Partner,1,0,0,1
16982,No Urgent Place,Friend(s),0,0,0,1
17012,Home,Alone,0,0,0,1
16236,No Urgent Place,Alone,0,0,0,1
17436,Work,Alone,0,0,1,0
18700,No Urgent Place,Friend(s),1,0,0,1
15884,Home,Alone,0,0,1,0
13313,Work,Alone,0,0,1,0
19631,Home,Alone,0,0,0,1
17559,Home,Partner,1,0,0,1
13956,No Urgent Place,Friend(s),0,0,0,1
12799,Work,Alone,1,0,0,1
22054,Home,Partner,1,1,0,1
17307,No Urgent Place,Alone,0,0,0,1
22305,No Urgent Place,Friend(s),0,0,0,1
21565,Work,Alone,0,0,0,1
18530,Home,Alone,1,0,1,0
21316,Home,Partner,1,0,1,0
19589,Home,Alone,0,0,1,0
17447,No Urgent Place,Friend(s),1,0,0,1
14050,No Urgent Place,Partner,0,0,0,1
20654,Home,Partner,0,0,1,0
17090,No Urgent Place,Friend(s),1,0,0,1
21240,No Urgent Place,Friend(s),0,0,0,1
12657,No Urgent Place,Kid(s),1,0,0,1
20448,No Urgent Place,Friend(s),1,0,0,1
16817,Work,Alone,1,1,0,1
16274,Home,Alone,0,0,1,0
16763,No Urgent Place,Partner,1,0,0,1
15181,Home,Alone,0,0,1,0
11212,Work,Alone,0,0,1,0
16647,No Urgent Place,Friend(s),0,0,0,1
18385,Work,Alone,0,0,1,0
17710,No Urgent Place,Friend(s),1,0,0,1
19332,Work,Alone,0,0,1,0
16549,Home,Alone,1,1,0,1
22519,Home,Partner,0,0,1,0
18272,Home,Partner,1,0,0,1
13315,Work,Alone,1,0,0,1
11720,Work,Alone,1,0,0,1
20574,No Urgent Place,Alone,0,0,0,1
11054,Work,Alone,0,0,0,1
17937,No Urgent Place,Alone,0,0,0,1
10363,Work,Alone,0,0,0,1
13387,No Urgent Place,Friend(s),1,0,0,1
14533,No Urgent Place,Kid(s),1,0,0,1
21277,Work,Alone,0,0,1,0
15142,Work,Alone,0,0,1,0
16991,Home,Alone,0,0,1,0
18877,No Urgent Place,Alone,0,0,0,1
15126,Work,Alone,1,0,0,1
18844,Work,Alone,1,1,0,1
18761,No Urgent Place,Friend(s),1,0,0,1
11436,No Urgent Place,Friend(s),0,0,0,1
20479,Home,Alone,1,0,0,1
19700,Home,Partner,0,0,1,0
12410,No Urgent Place,Friend(s),0,0,0,1
21102,No Urgent Place,Friend(s),0,0,0,1
11115,Home,Alone,0,0,0,1
12797,Work,Alone,0,0,1,0
22038,Work,Alone,0,0,1,0
17018,Work,Alone,0,0,1,0
22490,Home,Alone,1,0,1,0
22584,Work,Alone,0,0,1,0
10685,No Urgent Place,Kid(s),1,0,0,1
14649,Work,Alone,1,0,1,0
10879,Work,Alone,1,0,0,1
14330,No Urgent Place,Friend(s),1,0,0,1
19988,No Urgent Place,Alone,1,0,0,1
19379,Work,Alone,1,0,1,0
14775,Home,Alone,0,0,1,0
11453,Work,Alone,1,0,0,1
15536,Home,Alone,1,0,1,0
19959,Home,Alone,1,0,0,1
21616,No Urgent Place,Friend(s),1,0,0,1
11585,Work,Alone,1,0,0,1
10916,Home,Alone,1,0,0,1
18753,Home,Alone,0,0,1,0
13007,No Urgent Place,Friend(s),1,0,0,1
18580,Work,Alone,1,1,0,1
17961,Home,Alone,1,0,1,0
16170,No Urgent Place,Alone,0,0,0,1
21291,Home,Alone,1,1,0,1
15397,No Urgent Place,Partner,0,0,0,1
20205,Work,Alone,1,0,1,0
12842,Work,Alone,0,0,0,1
11099,Work,Alone,1,0,0,1
17967,Work,Alone,1,1,0,1
10049,No Urgent Place,Friend(s),1,0,0,1
12779,No Urgent Place,Friend(s),0,0,0,1
16467,Work,Alone,1,0,1,0
11473,Work,Alone,1,1,0,1
13226,Work,Alone,0,0,0,1
14738,Work,Alone,1,1,0,1
19632,Home,Alone,0,0,1,0
21728,Home,Alone,0,0,0,1
22192,Work,Alone,1,0,0,1
16371,No Urgent Place,Friend(s),1,0,0,1
15715,Work,Alone,1,0,1,0
16119,No Urgent Place,Partner,0,0,0,1
13778,No Urgent Place,Alone,0,0,0,1
19623,No Urgent Place,Friend(s),1,0,0,1
12691,No Urgent Place,Friend(s),0,0,0,1
15311,No Urgent Place,Partner,0,0,0,1
19464,Work,Alone,1,1,0,1
17780,No Urgent Place,Friend(s),0,0,0,1
13027,No Urgent Place,Friend(s),0,0,0,1
11578,No Urgent Place,Friend(s),1,0,0,1
11614,No Urgent Place,Friend(s),1,0,0,1
14060,Work,Alone,1,0,1,0
18227,Home,Alone,0,0,1,0
10555,No Urgent Place,Friend(s),0,0,0,1
12744,No Urgent Place,Friend(s),0,0,0,1
21169,No Urgent Place,Friend(s),1,0,0,1
13394,No Urgent Place,Partner,1,0,0,1
21032,Work,Alone,0,0,1,0
17533,No Urgent Place,Friend(s),1,0,0,1
17512,No Urgent Place,Friend(s),1,0,0,1
21359,Home,Alone,0,0,0,1
18650,No Urgent Place,Friend(s),0,0,0,1
17206,No Urgent Place,Kid(s),0,0,0,1
22455,Work,Alone,0,0,1,0
21542,No Urgent Place,Kid(s),0,0,0,1
10469,Work,Alone,1,0,0,1
16160,Home,Alone,0,0,1,0
10644,No Urgent Place,Friend(s),1,0,0,1
19722,Home,Alone,1,0,0,1
12915,Work,Alone,1,0,0,1
14658,No Urgent Place,Friend(s),1,0,0,1
10349,No Urgent Place,Friend(s),1,0,0,1
20565,Work,Alone,0,0,1,0
14205,No Urgent Place,Partner,1,0,0,1
21247,Home,Alone,1,0,1,0
19450,No Urgent Place,Alone,0,0,0,1
19518,Home,Alone,0,0,0,1
13468,Work,Alone,0,0,0,1
14690,Home,Alone,0,0,1,0
20370,Home,Alone,1,1,0,1
15069,No Urgent Place,Partner,0,0,0,1
17136,No Urgent Place,Friend(s),0,0,0,1
14228,Home,Alone,1,1,0,1
18935,No Urgent Place,Friend(s),1,0,0,1
17982,No Urgent Place,Kid(s),1,0,0,1
22266,No Urgent Place,Alone,1,0,0,1
21049,Home,Alone,1,1,0,1
18294,Work,Alone,1,1,0,1
12453,No Urgent Place,Friend(s),0,0,0,1
15515,Home,Alone,0,0,1,0
12903,No Urgent Place,Friend(s),1,0,0,1
11983,Work,Alone,0,0,0,1
18764,No Urgent Place,Friend(s),1,0,0,1
16755,Work,Alone,0,0,1,0
21875,No Urgent Place,Alone,0,0,0,1
16916,No Urgent Place,Friend(s),1,0,0,1
10392,No Urgent Place,Friend(s),1,0,0,1
14813,No Urgent Place,Alone,1,0,0,1
13663,Work,Alone,1,1,0,1
15162,Home,Alone,0,0,1,0
18291,Home,Alone,0,0,0,1
22432,Work,Alone,0,0,0,1
18170,No Urgent Place,Friend(s),0,0,0,1
11734,Home,Alone,0,0,1,0
21608,Work,Alone,0,0,0,1
15261,No Urgent Place,Friend(s),1,0,0,1
15262,No Urgent Place,Friend(s),1,0,0,1
12576,Work,Alone,1,1,0,1
12690,No Urgent Place,Alone,0,0,0,1
17269,No Urgent Place,Partner,1,0,0,1
15839,Home,Alone,0,0,1,0
19252,No Urgent Place,Friend(s),1,0,0,1
15504,No Urgent Place,Friend(s),0,0,0,1
19413,Home,Alone,0,0,0,1
10959,Home,Alone,0,0,1,0
13828,No Urgent Place,Friend(s),1,0,0,1
17067,No Urgent Place,Friend(s),0,0,0,1
22383,Home,Alone,1,1,0,1
13963,No Urgent Place,Friend(s),1,0,0,1
10435,No Urgent Place,Friend(s),1,0,0,1
15150,No Urgent Place,Friend(s),1,0,0,1
19628,No Urgent Place,Alone,0,0,0,1
18012,Work,Alone,1,1,0,1
19803,Home,Alone,1,1,0,1
13358,No Urgent Place,Friend(s),0,0,0,1
15440,No Urgent Place,Alone,1,0,0,1
20445,Work,Alone,1,1,0,1
10619,No Urgent Place,Kid(s),1,0,0,1
12143,No Urgent Place,Friend(s),1,0,0,1
13877,No Urgent Place,Partner,0,0,0,1
11134,No Urgent Place,Kid(s),1,0,0,1
10901,Work,Alone,1,0,0,1
17142,Home,Alone,1,0,1,0
12042,Home,Alone,0,0,1,0
17354,No Urgent Place,Friend(s),1,0,0,1
17826,No Urgent Place,Friend(s),1,0,0,1
14848,Work,Alone,1,1,0,1
18305,No Urgent Place,Friend(s),1,0,0,1
14334,No Urgent Place,Partner,0,0,0,1
16995,Work,Alone,1,1,0,1
20543,Work,Alone,1,0,1,0
21245,Home,Kid(s),1,0,0,1
21216,No Urgent Place,Friend(s),0,0,0,1
16501,No Urgent Place,Kid(s),1,0,0,1
21388,No Urgent Place,Friend(s),0,0,0,1
10354,No Urgent Place,Kid(s),1,0,0,1
15042,No Urgent Place,Kid(s),0,0,0,1
14348,No Urgent Place,Friend(s),1,0,0,1
18224,Home,Alone,0,0,1,0
17499,Work,Alone,1,1,0,1
14529,No Urgent Place,Kid(s),1,0,0,1
14233,Work,Alone,1,0,1,0
22012,Home,Alone,0,0,1,0
15843,Home,Alone,1,0,1,0
14864,Home,Alone,0,0,1,0
17609,No Urgent Place,Friend(s),1,0,0,1
14892,Work,Alone,1,0,1,0
14883,No Urgent Place,Kid(s),1,0,0,1
16914,No Urgent Place,Friend(s),1,0,0,1
17127,Work,Alone,1,1,0,1
14502,No Urgent Place,Friend(s),1,0,0,1
16829,No Urgent Place,Kid(s),0,0,0,1
15071,No Urgent Place,Partner,1,0,0,1
17288,No Urgent Place,Friend(s),1,0,0,1
12349,Home,Alone,0,0,1,0
11037,No Urgent Place,Friend(s),1,0,0,1
18376,No Urgent Place,Kid(s),1,0,0,1
11846,Home,Alone,0,0,0,1
21261,No Urgent Place,Alone,1,0,0,1
18976,Work,Alone,1,1,0,1
18269,Home,Alone,1,0,0,1
17368,Work,Alone,1,1,0,1
18000,No Urgent Place,Partner,1,0,0,1
13004,No Urgent Place,Alone,0,0,0,1
10273,Home,Alone,1,0,0,1
19028,No Urgent Place,Alone,1,0,0,1
21979,No Urgent Place,Friend(s),1,0,0,1
21659,No Urgent Place,Friend(s),1,0,0,1
11267,No Urgent Place,Friend(s),0,0,0,1
15173,No Urgent Place,Friend(s),1,0,0,1
17075,No Urgent Place,Partner,1,0,0,1
12368,No Urgent Place,Friend(s),0,0,0,1
18203,Home,Alone,1,0,0,1
19025,No Urgent Place,Friend(s),1,0,0,1
11832,No Urgent Place,Friend(s),0,0,0,1
14944,No Urgent Place,Friend(s),0,0,0,1
21439,No Urgent Place,Partner,0,0,0,1
16289,No Urgent Place,Partner,0,0,0,1
10144,No Urgent Place,Kid(s),1,0,0,1
14463,Home,Alone,0,0,1,0
17226,No Urgent Place,Friend(s),1,0,0,1
10034,No Urgent Place,Alone,0,0,0,1
12652,No Urgent Place,Friend(s),1,0,0,1
18891,No Urgent Place,Friend(s),1,0,0,1
10076,No Urgent Place,Kid(s),0,0,0,1
13283,No Urgent Place,Partner,0,0,0,1
15698,No Urgent Place,Friend(s),1,0,0,1
10364,Work,Alone,1,0,0,1
17449,No Urgent Place,Kid(s),1,0,0,1
21640,No Urgent Place,Alone,1,0,0,1
11190,Work,Alone,1,0,0,1
20941,Home,Alone,0,0,1,0
11077,Work,Alone,1,0,0,1
10796,No Urgent Place,Kid(s),1,0,0,1
19873,Work,Alone,1,0,1,0
19581,No Urgent Place,Alone,0,0,0,1
13286,Home,Alone,1,0,0,1
16276,Work,Alone,1,0,1,0
21207,Work,Alone,0,0,0,1
17118,No Urgent Place,Partner,1,0,0,1
11799,No Urgent Place,Kid(s),1,0,0,1
13661,Home,Alone,0,0,0,1
19266,Work,Alone,0,0,1,0
14807,Work,Alone,1,0,0,1
19531,Work,Alone,1,0,1,0
12825,No Urgent Place,Friend(s),1,0,0,1
14844,Home,Alone,1,0,1,0
14924,No Urgent Place,Kid(s),1,0,0,1
16621,Work,Alone,1,1,0,1
21042,No Urgent Place,Alone,0,0,0,1
19583,No Urgent Place,Kid(s),0,0,0,1
22210,Home,Alone,0,0,1,0
22567,Work,Alone,0,0,1,0
19205,No Urgent Place,Friend(s),1,0,0,1
15712,Home,Alone,0,0,1,0
17700,Home,Alone,0,0,0,1
12795,Work,Alone,1,1,0,1
19544,Home,Partner,1,1,0,1
12716,No Urgent Place,Friend(s),0,0,0,1
11888,Home,Alone,0,0,1,0
18989,Home,Kid(s),1,0,0,1
10375,No Urgent Place,Kid(s),0,0,0,1
17873,Home,Alone,0,0,1,0
15526,No Urgent Place,Friend(s),0,0,0,1
15373,No Urgent Place,Friend(s),0,0,0,1
15159,No Urgent Place,Partner,1,0,0,1
15252,Home,Alone,0,0,1,0
14007,No Urgent Place,Kid(s),1,0,0,1
21180,Home,Alone,1,0,0,1
18907,Work,Alone,1,0,0,1
10899,Work,Alone,0,0,1,0
13067,Work,Alone,0,0,1,0
18088,No Urgent Place,Friend(s),1,0,0,1
15207,Home,Alone,1,1,0,1
19788,Home,Alone,1,0,0,1
17467,No Urgent Place,Friend(s),1,0,0,1
19590,Home,Alone,1,1,0,1
11457,No Urgent Place,Alone,0,0,0,1
13143,No Urgent Place,Alone,0,0,0,1
15755,Home,Alone,1,1,0,1
14126,Work,Alone,1,0,1,0
15648,Work,Alone,1,0,0,1
12290,Work,Alone,0,0,1,0
14152,No Urgent Place,Friend(s),1,0,0,1
10898,Work,Alone,1,0,0,1
14904,No Urgent Place,Kid(s),0,0,0,1
17517,Home,Alone,1,0,0,1
14025,No Urgent Place,Partner,0,0,0,1
20261,Home,Kid(s),1,0,0,1
13585,No Urgent Place,Friend(s),1,0,0,1
21763,No Urgent Place,Alone,0,0,0,1
14614,No Urgent Place,Friend(s),1,0,0,1
21604,Home,Alone,1,1,0,1
22430,Home,Alone,1,0,0,1
21637,No Urgent Place,Friend(s),1,0,0,1
12614,No Urgent Place,Kid(s),0,0,0,1
14905,No Urgent Place,Kid(s),1,0,0,1
12885,Home,Alone,0,0,1,0
10000,No Urgent Place,Alone,0,0,0,1
18150,No Urgent Place,Friend(s),0,0,0,1
10502,No Urgent Place,Partner,0,0,0,1
16082,Home,Alone,0,0,1,0
21159,Home,Alone,1,0,1,0
14984,No Urgent Place,Friend(s),1,0,0,1
11203,No Urgent Place,Kid(s),1,0,0,1
22464,No Urgent Place,Alone,0,0,0,1
18826,No Urgent Place,Friend(s),1,0,0,1
10256,Work,Alone,0,0,1,0
22623,Home,Alone,0,0,0,1
10734,Home,Alone,0,0,1,0
22015,Home,Partner,0,0,1,0
11722,No Urgent Place,Friend(s),0,0,0,1
19411,No Urgent Place,Alone,0,0,0,1
11858,No Urgent Place,Friend(s),1,0,0,1
21523,No Urgent Place,Friend(s),0,0,0,1
10094,No Urgent Place,Friend(s),1,0,0,1
18882,Home,Alone,1,1,0,1
10553,No Urgent Place,Friend(s),0,0,0,1
13976,No Urgent Place,Alone,0,0,0,1
15298,Work,Alone,0,0,1,0
12734,No Urgent Place,Alone,0,0,0,1
14410,Work,Alone,0,0,1,0
18514,Work,Alone,1,1,0,1
18959,No Urgent Place,Alone,1,0,0,1
19230,No Urgent Place,Alone,0,0,0,1
12764,No Urgent Place,Kid(s),1,0,0,1
15714,Work,Alone,0,0,1,0
21705,Home,Alone,0,0,1,0
16065,Work,Alone,1,0,0,1
13151,No Urgent Place,Kid(s),1,0,0,1
13594,Home,Alone,1,0,0,1
12109,Home,Alone,1,0,0,1
14819,Home,Alone,1,1,0,1
11057,No Urgent Place,Friend(s),0,0,0,1
15226,Home,Alone,0,0,1,0
14995,Home,Alone,0,0,1,0
11149,No Urgent Place,Friend(s),1,0,0,1
20470,No Urgent Place,Friend(s),1,0,0,1
17184,No Urgent Place,Alone,0,0,0,1
20711,Home,Kid(s),1,0,0,1
20171,No Urgent Place,Kid(s),0,0,0,1
21475,No Urgent Place,Friend(s),0,0,0,1
14506,No Urgent Place,Partner,0,0,0,1
15810,No Urgent Place,Friend(s),1,0,0,1
10981,Home,Alone,0,0,1,0
20216,Home,Alone,1,1,0,1
