ID,gender,age,maritalStatus,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,ID,weather,time,coupon,expiration,Y,ID,destination,passanger,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp
13403,Male,50plus,Married partner,Some college - no degree,Protective Service,$37500 - $49999,never,less1,gt8,gt8,1~3,13403,Sunny,7AM,Coffee House,2h,0,13403,Work,Alone,1,0,0,1
19102,Male,26,Married partner,Bachelors degree,Sales & Related,$25000 - $37499,less1,never,1~3,less1,less1,19102,Rainy,6PM,Bar,1d,1,19102,Home,Alone,1,1,0,1
16745,Male,21,Single,Some college - no degree,Unemployed,$75000 - $87499,1~3,4~8,less1,less1,never,16745,Snowy,6PM,Coffee House,1d,0,16745,Home,Alone,1,0,1,0
16538,Female,50plus,Divorced,Graduate degree (Masters or Doctorate),Community & Social Services,$25000 - $37499,never,1~3,less1,4~8,less1,16538,Sunny,10AM,Bar,1d,0,16538,No Urgent Place,Alone,0,0,0,1
15602,Male,below21,Single,Some college - no degree,Student,Less than $12500,never,less1,gt8,1~3,never,15602,Sunny,7AM,Coffee House,2h,1,15602,Work,Alone,0,0,1,0
19768,Female,50plus,Married partner,Bachelors degree,Education&Training&Library,$100000 or More,never,less1,4~8,1~3,1~3,19768,Sunny,7AM,Bar,1d,0,19768,Work,Alone,1,0,1,0
20429,Female,21,Single,High School Graduate,Unemployed,Less than $12500,1~3,4~8,gt8,gt8,4~8,20429,Sunny,10PM,Carry out & Take away,1d,1,20429,No Urgent Place,Friend(s),1,0,0,1
18990,Female,46,Married partner,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,18990,Sunny,6PM,Carry out & Take away,1d,1,18990,Home,Alone,0,0,0,1
16206,Female,31,Unmarried partner,Some High School,Computer & Mathematical,$12500 - $24999,1~3,1~3,4~8,1~3,less1,16206,Sunny,6PM,Coffee House,2h,0,16206,Home,Alone,1,1,0,1
16962,Female,31,Married partner,Some college - no degree,Computer & Mathematical,$100000 or More,less1,less1,gt8,4~8,less1,16962,Sunny,10AM,Bar,1d,1,16962,No Urgent Place,Partner,1,0,0,1
21715,Female,21,Single,Bachelors degree,Arts Design Entertainment Sports & Media,$75000 - $87499,gt8,less1,gt8,4~8,never,21715,Sunny,10PM,Bar,2h,1,21715,No Urgent Place,Friend(s),1,0,0,1
19560,Male,31,Married partner,Some college - no degree,Farming Fishing & Forestry,$37500 - $49999,less1,less1,less1,1~3,less1,19560,Sunny,10AM,Coffee House,1d,1,19560,No Urgent Place,Kid(s),0,0,0,1
12091,Female,36,Divorced,Graduate degree (Masters or Doctorate),Student,$12500 - $24999,never,gt8,gt8,gt8,1~3,12091,Sunny,7AM,Restaurant(20-50),1d,0,12091,Work,Alone,1,0,0,1
18100,Female,50plus,Married partner,Some college - no degree,Education&Training&Library,$50000 - $62499,less1,never,4~8,1~3,less1,18100,Snowy,7AM,Restaurant(20-50),1d,1,18100,Work,Alone,1,1,0,1
18779,Female,50plus,Single,Graduate degree (Masters or Doctorate),Education&Training&Library,$87500 - $99999,1~3,1~3,less1,1~3,less1,18779,Sunny,7AM,Restaurant(<20),1d,0,18779,Work,Alone,0,0,1,0
21103,Male,21,Single,Some college - no degree,Computer & Mathematical,Less than $12500,never,4~8,4~8,4~8,never,21103,Sunny,10PM,Bar,1d,0,21103,No Urgent Place,Friend(s),1,0,0,1
22616,Female,21,Unmarried partner,Bachelors degree,Unemployed,$37500 - $49999,never,4~8,1~3,1~3,less1,22616,Snowy,2PM,Restaurant(<20),1d,1,22616,No Urgent Place,Friend(s),0,0,0,1
18116,Female,41,Married partner,Associates degree,Education&Training&Library,$62500 - $74999,never,less1,less1,less1,less1,18116,Snowy,6PM,Coffee House,1d,0,18116,Home,Alone,1,0,0,1
21027,Female,26,Single,Bachelors degree,Unemployed,$25000 - $37499,1~3,never,1~3,4~8,1~3,21027,Snowy,10PM,Carry out & Take away,1d,1,21027,Home,Alone,1,1,0,1
20966,Female,31,Married partner,Bachelors degree,Student,$37500 - $49999,never,less1,gt8,4~8,less1,20966,Rainy,7AM,Carry out & Take away,1d,1,20966,Work,Alone,0,0,0,1
21010,Female,36,Single,High School Graduate,Food Preparation & Serving Related,$12500 - $24999,less1,less1,1~3,less1,less1,21010,Snowy,7AM,Coffee House,1d,1,21010,Work,Alone,0,0,1,0
11608,Male,41,Married partner,Graduate degree (Masters or Doctorate),Architecture & Engineering,$100000 or More,less1,1~3,1~3,gt8,never,11608,Sunny,7AM,Carry out & Take away,2h,1,11608,Work,Alone,0,0,1,0
19563,Male,31,Married partner,Some college - no degree,Farming Fishing & Forestry,$37500 - $49999,less1,less1,less1,1~3,less1,19563,Sunny,6PM,Restaurant(20-50),2h,0,19563,Home,Kid(s),1,0,1,0
16187,Female,21,Unmarried partner,Some college - no degree,Sales & Related,$25000 - $37499,never,less1,less1,less1,never,16187,Sunny,7AM,Coffee House,2h,1,16187,Work,Alone,0,0,1,0
18443,Male,41,Married partner,Associates degree,Farming Fishing & Forestry,$25000 - $37499,never,never,never,1~3,never,18443,Snowy,6PM,Coffee House,1d,0,18443,Home,Alone,1,0,0,1
17005,Female,31,Married partner,Graduate degree (Masters or Doctorate),Education&Training&Library,$12500 - $24999,never,1~3,less1,1~3,1~3,17005,Rainy,10PM,Bar,2h,0,17005,No Urgent Place,Friend(s),1,0,0,1
16672,Male,21,Single,Bachelors degree,Student,$37500 - $49999,less1,1~3,4~8,1~3,less1,16672,Sunny,10PM,Restaurant(20-50),1d,1,16672,No Urgent Place,Alone,0,0,0,1
14181,Male,26,Single,Associates degree,Unemployed,Less than $12500,less1,never,1~3,less1,less1,14181,Sunny,6PM,Coffee House,1d,0,14181,Home,Alone,0,0,0,1
15419,Female,26,Single,Bachelors degree,Personal Care & Service,$12500 - $24999,never,,1~3,1~3,less1,15419,Sunny,6PM,Restaurant(20-50),2h,0,15419,Home,Alone,1,0,0,1
16990,Male,36,Married partner,Bachelors degree,Computer & Mathematical,$50000 - $62499,1~3,never,1~3,4~8,never,16990,Snowy,10PM,Restaurant(20-50),2h,0,16990,Home,Alone,0,0,0,1
19403,Female,50plus,Divorced,Some college - no degree,Unemployed,$37500 - $49999,never,never,4~8,1~3,less1,19403,Sunny,2PM,Restaurant(20-50),1d,0,19403,No Urgent Place,Friend(s),1,0,0,1
15643,Female,36,Single,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,less1,4~8,4~8,1~3,less1,15643,Sunny,10PM,Restaurant(<20),2h,1,15643,Home,Alone,0,0,1,0
15203,Female,50plus,Unmarried partner,Some college - no degree,Management,$37500 - $49999,never,never,4~8,1~3,less1,15203,Sunny,6PM,Coffee House,1d,0,15203,No Urgent Place,Kid(s),1,0,0,1
15054,Male,21,Single,Bachelors degree,Computer & Mathematical,$12500 - $24999,less1,1~3,gt8,gt8,1~3,15054,Sunny,7AM,Coffee House,2h,1,15054,Work,Alone,0,0,1,0
11532,Female,36,Married partner,Some college - no degree,Construction & Extraction,$12500 - $24999,never,1~3,1~3,less1,less1,11532,Sunny,10AM,Bar,1d,0,11532,No Urgent Place,Kid(s),1,0,0,1
18286,Male,21,Single,Associates degree,Computer & Mathematical,$37500 - $49999,never,less1,1~3,less1,less1,18286,Snowy,10PM,Carry out & Take away,1d,1,18286,No Urgent Place,Friend(s),1,0,0,1
10735,Male,41,Single,Some college - no degree,Sales & Related,$37500 - $49999,never,never,4~8,1~3,less1,10735,Sunny,6PM,Restaurant(20-50),1d,1,10735,Home,Alone,1,0,0,1
19368,Male,below21,Single,Some college - no degree,Student,$37500 - $49999,never,never,never,less1,less1,19368,Sunny,6PM,Restaurant(20-50),1d,1,19368,Home,Alone,0,0,1,0
21504,Female,below21,Single,Bachelors degree,Student,$12500 - $24999,gt8,1~3,less1,4~8,gt8,21504,Sunny,10AM,Restaurant(<20),2h,1,21504,No Urgent Place,Alone,0,0,0,1
21338,Female,50plus,Single,Bachelors degree,Food Preparation & Serving Related,$12500 - $24999,never,1~3,4~8,less1,less1,21338,Rainy,7AM,Restaurant(<20),2h,1,21338,Work,Alone,0,0,1,0
21690,Female,50plus,Married partner,High School Graduate,Sales & Related,$37500 - $49999,never,gt8,4~8,1~3,less1,21690,Sunny,10PM,Restaurant(20-50),2h,0,21690,No Urgent Place,Kid(s),0,0,0,1
13660,Female,31,Married partner,Bachelors degree,Sales & Related,$12500 - $24999,less1,1~3,1~3,1~3,less1,13660,Sunny,6PM,Restaurant(20-50),1d,1,13660,Home,Alone,1,0,0,1
14123,Male,31,Married partner,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,14123,Sunny,10PM,Restaurant(<20),2h,0,14123,Home,Alone,0,0,1,0
10535,Male,50plus,Married partner,Graduate degree (Masters or Doctorate),Sales & Related,$100000 or More,1~3,1~3,4~8,4~8,less1,10535,Sunny,6PM,Coffee House,2h,0,10535,No Urgent Place,Kid(s),1,0,0,1
19180,Male,31,Single,Bachelors degree,Office & Administrative Support,$25000 - $37499,never,less1,less1,less1,less1,19180,Rainy,7AM,Bar,1d,0,19180,Work,Alone,1,1,0,1
22669,Male,26,Single,Bachelors degree,Sales & Related,$75000 - $87499,never,never,1~3,4~8,1~3,22669,Sunny,10AM,Restaurant(20-50),1d,1,22669,No Urgent Place,Partner,0,0,0,1
15117,Female,21,Single,Some college - no degree,Student,$50000 - $62499,never,never,never,gt8,less1,15117,Sunny,10PM,Restaurant(<20),2h,1,15117,Home,Alone,0,0,1,0
11772,Male,21,Unmarried partner,Some college - no degree,Student,$12500 - $24999,4~8,1~3,4~8,4~8,1~3,11772,Sunny,10AM,Coffee House,2h,0,11772,No Urgent Place,Partner,0,0,0,1
11158,Female,31,Married partner,Some college - no degree,Computer & Mathematical,$100000 or More,less1,less1,gt8,4~8,less1,11158,Sunny,6PM,Restaurant(20-50),1d,0,11158,Home,Alone,1,0,0,1
19398,Male,21,Single,Bachelors degree,Unemployed,$100000 or More,4~8,less1,1~3,4~8,1~3,19398,Sunny,7AM,Coffee House,1d,1,19398,Work,Alone,0,0,1,0
11313,Female,21,Unmarried partner,High School Graduate,Student,$37500 - $49999,never,1~3,1~3,4~8,never,11313,Sunny,10AM,Coffee House,2h,1,11313,No Urgent Place,Partner,1,0,0,1
16365,Female,21,Married partner,Some college - no degree,Unemployed,$50000 - $62499,less1,4~8,4~8,4~8,4~8,16365,Sunny,7AM,Carry out & Take away,1d,1,16365,Work,Alone,1,1,0,1
20593,Female,26,Married partner,Bachelors degree,Arts Design Entertainment Sports & Media,$50000 - $62499,never,never,less1,less1,less1,20593,Sunny,10PM,Restaurant(20-50),1d,0,20593,No Urgent Place,Kid(s),1,0,0,1
21408,Male,50plus,Married partner,Graduate degree (Masters or Doctorate),Retired,$50000 - $62499,less1,less1,less1,less1,less1,21408,Snowy,7AM,Bar,1d,1,21408,Work,Alone,1,1,0,1
20150,Male,31,Married partner,Bachelors degree,Architecture & Engineering,$75000 - $87499,less1,never,1~3,1~3,1~3,20150,Sunny,6PM,Carry out & Take away,1d,1,20150,Home,Alone,0,0,0,1
19533,Female,below21,Unmarried partner,Some college - no degree,Student,$100000 or More,less1,1~3,less1,1~3,less1,19533,Sunny,10PM,Coffee House,1d,1,19533,No Urgent Place,Friend(s),1,0,0,1
13505,Female,41,Divorced,Some college - no degree,Protective Service,$25000 - $37499,less1,less1,4~8,1~3,less1,13505,Sunny,6PM,Bar,1d,1,13505,Home,Alone,0,0,1,0
14346,Female,below21,Single,High School Graduate,Unemployed,Less than $12500,never,never,4~8,4~8,never,14346,Sunny,10AM,Bar,1d,0,14346,No Urgent Place,Alone,0,0,0,1
18266,Female,36,Married partner,Associates degree,Healthcare Practitioners & Technical,$75000 - $87499,less1,never,4~8,1~3,less1,18266,Sunny,2PM,Restaurant(20-50),1d,1,18266,No Urgent Place,Kid(s),0,0,0,1
20755,Female,31,Unmarried partner,Graduate degree (Masters or Doctorate),Computer & Mathematical,$50000 - $62499,less1,1~3,less1,1~3,less1,20755,Sunny,10PM,Coffee House,1d,0,20755,No Urgent Place,Friend(s),1,0,0,1
20909,Female,21,Unmarried partner,Some college - no degree,Student,Less than $12500,1~3,1~3,4~8,1~3,less1,20909,Rainy,10AM,Bar,1d,0,20909,No Urgent Place,Alone,1,0,0,1
13545,Female,21,Single,Some college - no degree,Student,Less than $12500,gt8,4~8,4~8,4~8,1~3,13545,Sunny,6PM,Restaurant(<20),2h,1,13545,No Urgent Place,Friend(s),1,0,0,1
21268,Male,31,Single,Some college - no degree,Transportation & Material Moving,$50000 - $62499,1~3,4~8,4~8,4~8,1~3,21268,Snowy,10PM,Coffee House,2h,1,21268,Home,Alone,1,0,0,1
13434,Male,26,Single,Associates degree,Office & Administrative Support,$37500 - $49999,4~8,less1,1~3,4~8,1~3,13434,Sunny,6PM,Coffee House,2h,1,13434,No Urgent Place,Friend(s),0,0,0,1
11598,Male,41,Married partner,Graduate degree (Masters or Doctorate),Architecture & Engineering,$100000 or More,less1,1~3,1~3,gt8,never,11598,Sunny,10AM,Bar,1d,0,11598,No Urgent Place,Kid(s),1,0,0,1
14806,Male,21,Single,High School Graduate,Student,$37500 - $49999,less1,never,less1,less1,never,14806,Sunny,7AM,Carry out & Take away,1d,1,14806,Work,Alone,0,0,1,0
11129,Female,36,Married partner,Bachelors degree,Unemployed,$87500 - $99999,less1,1~3,1~3,less1,less1,11129,Sunny,10AM,Restaurant(<20),2h,0,11129,No Urgent Place,Kid(s),1,0,0,1
18576,Female,21,Married partner,Associates degree,Unemployed,$50000 - $62499,never,1~3,1~3,1~3,1~3,18576,Snowy,10PM,Restaurant(20-50),2h,0,18576,Home,Alone,0,0,0,1
16320,Female,31,Married partner,Graduate degree (Masters or Doctorate),Computer & Mathematical,$62500 - $74999,less1,4~8,4~8,1~3,never,16320,Sunny,7AM,Carry out & Take away,1d,1,16320,Work,Alone,1,1,0,1
18392,Female,50plus,Single,Bachelors degree,Installation Maintenance & Repair,$25000 - $37499,never,4~8,4~8,gt8,less1,18392,Sunny,6PM,Carry out & Take away,1d,1,18392,No Urgent Place,Friend(s),1,0,0,1
10614,Female,21,Married partner,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,10614,Sunny,2PM,Coffee House,2h,1,10614,No Urgent Place,Friend(s),1,0,0,1
21877,Female,21,Married partner,Some college - no degree,Sales & Related,$25000 - $37499,less1,1~3,4~8,1~3,never,21877,Sunny,10PM,Restaurant(20-50),1d,1,21877,Home,Kid(s),1,0,1,0
17376,Male,below21,Unmarried partner,Some college - no degree,Student,$87500 - $99999,never,1~3,1~3,1~3,less1,17376,Rainy,10PM,Bar,2h,0,17376,No Urgent Place,Friend(s),1,0,0,1
17224,Male,36,Unmarried partner,Associates degree,Unemployed,$25000 - $37499,never,never,1~3,less1,never,17224,Sunny,10PM,Restaurant(<20),2h,1,17224,No Urgent Place,Friend(s),0,0,0,1
13177,Male,50plus,Married partner,Some college - no degree,Retired,$87500 - $99999,never,never,1~3,1~3,less1,13177,Sunny,6PM,Bar,1d,0,13177,Home,Alone,0,0,1,0
19158,Male,below21,Single,Some college - no degree,Student,$25000 - $37499,never,never,less1,never,,19158,Rainy,7AM,Bar,1d,0,19158,Work,Alone,1,1,0,1
10935,Female,31,Single,Graduate degree (Masters or Doctorate),Life Physical Social Science,$50000 - $62499,1~3,4~8,4~8,4~8,4~8,10935,Sunny,2PM,Carry out & Take away,1d,1,10935,No Urgent Place,Friend(s),1,0,0,1
22295,Female,50plus,Widowed,High School Graduate,Retired,$12500 - $24999,never,never,4~8,1~3,,22295,Snowy,10PM,Coffee House,2h,0,22295,Home,Alone,1,0,0,1
17328,Male,36,Unmarried partner,Some college - no degree,Building & Grounds Cleaning & Maintenance,$25000 - $37499,1~3,less1,1~3,1~3,less1,17328,Rainy,10PM,Bar,1d,0,17328,No Urgent Place,Kid(s),1,0,0,1
18002,Male,26,Unmarried partner,Bachelors degree,Management,$25000 - $37499,1~3,never,4~8,never,1~3,18002,Rainy,10AM,Carry out & Take away,2h,0,18002,No Urgent Place,Partner,0,0,0,1
13832,Female,50plus,Married partner,Associates degree,Arts Design Entertainment Sports & Media,$25000 - $37499,never,never,less1,1~3,never,13832,Sunny,2PM,Restaurant(<20),1d,1,13832,No Urgent Place,Kid(s),0,0,0,1
20619,Male,21,Single,Bachelors degree,Protective Service,$25000 - $37499,never,never,gt8,less1,less1,20619,Sunny,10AM,Coffee House,2h,0,20619,No Urgent Place,Alone,1,0,0,1
21050,Male,46,Single,Some college - no degree,Sales & Related,Less than $12500,1~3,1~3,4~8,4~8,4~8,21050,Sunny,6PM,Restaurant(20-50),1d,0,21050,Home,Alone,0,0,1,0
18322,Female,41,Married partner,Graduate degree (Masters or Doctorate),Computer & Mathematical,$75000 - $87499,less1,4~8,gt8,1~3,less1,18322,Snowy,6PM,Bar,1d,0,18322,No Urgent Place,Kid(s),1,0,0,1
15932,Female,21,Single,Some college - no degree,Student,Less than $12500,gt8,gt8,1~3,less1,never,15932,Sunny,7AM,Coffee House,2h,1,15932,Work,Alone,0,0,1,0
21969,Male,50plus,Married partner,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,less1,1~3,1~3,1~3,less1,21969,Rainy,10PM,Coffee House,2h,0,21969,Home,Alone,0,0,1,0
13305,Male,21,Single,Some college - no degree,Student,$50000 - $62499,never,4~8,4~8,1~3,less1,13305,Sunny,2PM,Carry out & Take away,1d,1,13305,No Urgent Place,Friend(s),1,0,0,1
11869,Male,21,Single,Bachelors degree,Architecture & Engineering,$50000 - $62499,1~3,never,less1,4~8,never,11869,Sunny,7AM,Coffee House,2h,0,11869,Work,Alone,1,1,0,1
17274,Female,26,Married partner,Associates degree,Unemployed,$37500 - $49999,less1,1~3,1~3,1~3,1~3,17274,Sunny,6PM,Carry out & Take away,2h,1,17274,Home,Alone,1,0,1,0
15059,Male,21,Single,Bachelors degree,Computer & Mathematical,$12500 - $24999,less1,1~3,gt8,gt8,1~3,15059,Sunny,7AM,Carry out & Take away,1d,1,15059,Work,Alone,0,0,1,0
15302,Male,46,Unmarried partner,Some college - no degree,Transportation & Material Moving,$12500 - $24999,never,less1,1~3,less1,less1,15302,Sunny,7AM,Coffee House,1d,0,15302,Work,Alone,1,0,0,1
22020,Male,21,Single,Bachelors degree,Legal,$87500 - $99999,1~3,less1,less1,less1,less1,22020,Sunny,6PM,Restaurant(<20),2h,0,22020,No Urgent Place,Friend(s),0,0,0,1
10581,Male,31,Single,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,10581,Sunny,6PM,Restaurant(20-50),1d,1,10581,Home,Alone,1,0,0,1
17914,Male,26,Married partner,Bachelors degree,Education&Training&Library,$50000 - $62499,never,less1,1~3,1~3,1~3,17914,Rainy,10AM,Carry out & Take away,2h,1,17914,No Urgent Place,Partner,0,0,0,1
14436,Male,below21,Unmarried partner,Some college - no degree,Student,$12500 - $24999,less1,gt8,4~8,1~3,less1,14436,Sunny,2PM,Restaurant(<20),2h,1,14436,No Urgent Place,Friend(s),1,0,0,1
18546,Female,36,Unmarried partner,Associates degree,Unemployed,$75000 - $87499,never,never,gt8,gt8,1~3,18546,Snowy,10PM,Carry out & Take away,1d,1,18546,No Urgent Place,Friend(s),1,0,0,1
18923,Male,36,Single,Graduate degree (Masters or Doctorate),Unemployed,Less than $12500,never,less1,less1,4~8,less1,18923,Sunny,6PM,Carry out & Take away,1d,1,18923,Home,Alone,0,0,0,1
18011,Male,26,Unmarried partner,Bachelors degree,Management,$25000 - $37499,1~3,never,4~8,never,1~3,18011,Snowy,7AM,Restaurant(<20),2h,0,18011,Work,Alone,1,1,0,1
20930,Male,31,Married partner,Bachelors degree,Computer & Mathematical,$75000 - $87499,1~3,never,less1,less1,less1,20930,Sunny,10PM,Bar,2h,1,20930,No Urgent Place,Friend(s),1,0,0,1
18987,Female,46,Married partner,High School Graduate,Transportation & Material Moving,$37500 - $49999,less1,less1,1~3,1~3,never,18987,Sunny,6PM,Restaurant(20-50),2h,0,18987,Home,Kid(s),1,0,1,0
11014,Female,50plus,Divorced,Graduate degree (Masters or Doctorate),Retired,$12500 - $24999,1~3,4~8,4~8,4~8,less1,11014,Sunny,10AM,Bar,1d,0,11014,No Urgent Place,Friend(s),0,0,0,1
21975,Male,50plus,Married partner,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,less1,1~3,1~3,1~3,less1,21975,Sunny,7AM,Restaurant(20-50),2h,1,21975,Work,Alone,0,0,1,0
22394,Female,36,Married partner,Bachelors degree,Education&Training&Library,$37500 - $49999,less1,,1~3,1~3,1~3,22394,Sunny,6PM,Restaurant(<20),2h,0,22394,No Urgent Place,Friend(s),0,0,0,1
15962,Male,36,Married partner,Graduate degree (Masters or Doctorate),Sales & Related,$100000 or More,1~3,less1,1~3,4~8,1~3,15962,Sunny,10AM,Coffee House,2h,1,15962,No Urgent Place,Friend(s),1,0,0,1
18467,Female,50plus,Married partner,Some college - no degree,Personal Care & Service,$87500 - $99999,never,gt8,less1,1~3,less1,18467,Sunny,6PM,Bar,2h,0,18467,Home,Alone,0,0,1,0
12291,Female,41,Single,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,less1,less1,less1,never,12291,Sunny,7AM,Restaurant(<20),1d,1,12291,Work,Alone,0,0,0,1
11718,Female,26,Married partner,Some college - no degree,Unemployed,$50000 - $62499,never,less1,1~3,1~3,never,11718,Sunny,7AM,Carry out & Take away,2h,0,11718,Work,Alone,0,0,1,0
14133,Female,26,Married partner,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,14133,Sunny,2PM,Coffee House,1d,1,14133,No Urgent Place,Friend(s),0,0,0,1
13021,Female,31,Divorced,Some college - no degree,Food Preparation & Serving Related,$12500 - $24999,1~3,never,4~8,less1,less1,13021,Sunny,7AM,Bar,1d,0,13021,Work,Alone,1,1,0,1
15809,Male,31,Married partner,Bachelors degree,Architecture & Engineering,$87500 - $99999,less1,less1,4~8,less1,less1,15809,Sunny,2PM,Restaurant(<20),2h,0,15809,No Urgent Place,Friend(s),1,0,0,1
17818,Male,21,Single,Bachelors degree,Unemployed,$100000 or More,less1,4~8,1~3,less1,less1,17818,Sunny,6PM,Coffee House,2h,1,17818,No Urgent Place,Alone,0,0,0,1
14106,Male,21,Unmarried partner,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,14106,Sunny,7AM,Carry out & Take away,1d,1,14106,Work,Alone,0,0,1,0
15234,Male,31,Married partner,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,never,1~3,4~8,4~8,less1,15234,Sunny,7AM,Carry out & Take away,1d,1,15234,Work,Alone,1,1,0,1
